budget,id,original_language,popularity,release_date,revenue,status,title,vote_average,vote_count,release_year,return,name_collection,day,month,genre,actors,director
23000000.0,854,en,101.000000,1994-07-29,351583407.0,Released,The Mask,6.6,2550.0,1994,15.29,The Mask Collection,Friday,July,"Romance, Comedy, Crime, Fantasy","Jim Carrey, Cameron Diaz, Nancy Fish, Tim Bagley, Johnny Williams, Peter Riegert, Peter Greene, Amy Yasbeck, Richard Jeni, Orestes Matacena, Anne Fletcher, Reg E. Cathey, Jim Doughan, Denis Forest, Jeremy Roberts, Ben Stein",Chuck Russell
30000000.0,36593,en,83.000000,1994-03-18,51132598.0,Released,The Naked Gun 33â: The Final Insult,6.4,535.0,1994,1.7,Naked Gun Collection,Friday,March,"Comedy, Crime","Leslie Nielsen, Priscilla Presley, George Kennedy, O.J. Simpson, Fred Ward, Kathleen Freeman, Anna Nicole Smith, Doris Belack, Nigel Gibbs, Andre Rosey Brown, James Earl Jones, Pia Zadora, Ellen Greene, Raye Birk, Wylie Small, Randall 'Tex' Cobb, Ann B. Davis, Vanna White, ""Weird Al"" Yankovic, Mary Lou Retton, David Zucker, Julie Strain, Florence Henderson, Elisa Gabrielli, Shannen Doherty, Morgan Fairchild, Elliott Gould, Mariel Hemingway, James Earl Jones, Raquel Welch, Symba",Peter Segal
40000000.0,11011,en,95.000000,1994-12-19,0.0,Released,RiÂ¢hie RiÂ¢h,5.4,426.0,1994,0.0,Richie Rich Collection,Monday,December,"Comedy, Family","Macaulay Culkin, John Larroquette, Edward Herrmann, Christine Ebersole, Michael Maccarone, Joel Robinson, Jonathan Hilario, Rory Culkin, Jonathan Hyde, Stephi Lineburg",Donald Petrie
30000000.0,1637,en,116.000000,1994-06-09,350448145.0,Released,Speed,6.8,1814.0,1994,11.68,Speed Collection,Thursday,June,"Action, Adventure, Crime","Keanu Reeves, Dennis Hopper, Sandra Bullock, Joe Morton, Jeff Daniels, Alan Ruck, Glenn Plummer, Richard Lineback, Beth Grant, Hawthorne James, Carlos Carrasco, David Kriegel, Natsuko Ohama, Daniel Villarreal, Simone Gad, Loretta Jean, Sherri Villanueva, Margaret Medina, Jordan Lund, Robert Mailhouse, Patrick Fischler, Patrick John Hurley, Susan Barnes, Rick Dano, Michael Sottile, Jane Crawley, Anne O'Sullivan, Beau Starr, John Capodice, Thomas Rosales, Jr., James DuMont, Antonio Mora, Patty Toy, Todd Gordon, Bruce Wright, Mark Kriski, Dagny Hultgreen, Richard Schiff, Joseph Carberry, Sandy Martin, Neisha Folkes-LeMelle, Jim Mapp, Milton Quon, Sonia Jackson, Carmen Williams, Paula Montes, Loyda Ramos, Julia Vera, Marylou Lim, Brian K. Grant, Barry Kramer, Robin McKee, Paige Goodman, Christina Fitzgerald, Tara Thomas, Cece Tsou, Michael N. Fujimoto, Richard Gelb",Jan de Bont
27000000.0,8831,en,99.000000,1994-09-15,101646581.0,Released,Timecop,5.5,288.0,1994,3.76,Timecop Collection,Thursday,September,"Thriller, Science Fiction, Action, Crime","Jean-Claude Van Damme, Mia Sara, Ron Silver, Bruce McGill, Gloria Reuben, Scott Bellis, Jason Schombing, Scott Lawrence, Kenneth Welsh, Brent Woolsey, Brad Loree, Shane Kelly, Richard Faraci, Steven Lambert, Kevin McNulty",Peter Hyams
35000000.0,11667,en,102.000000,1994-12-22,99423521.0,Released,Street Fighter,4.1,330.0,1994,2.84,Street Fighter,Thursday,December,"Action, Adventure, Thriller","Jean-Claude Van Damme, RaÃºl JuliÃ¡, Ming-Na Wen, ÐÑÐ¼Ð¸Ð°Ð½ Ð§Ð°Ð¿Ð°, Kylie Minogue, Wes Studi, Byron Mann, Roshan Seth, Grand L. Bush, Jay Tavare, Simon Callow, Andrew Bryniarski, Miguel A. NÃºÃ±ez, Jr., Robert Mammone",Steven E. de Souza
0.0,75555,en,98.000000,1995-01-20,0.0,Released,The Fear,3.4,7.0,1995,0.0,Fear Collection,Friday,January,"Horror, Thriller","Eddie Bowz, Heather Medway, Ann Turkel, Vince Edwards, Darin Heames, Anna Karin, Antonio Todd, Leland Hayward III, Monique Mannen, Erick Weiss, Wes Craven",Vincent Robert
26000000.0,8011,en,99.000000,1994-11-29,36800000.0,Released,Highlander: The Final Dimension,4.5,110.0,1994,1.42,Highlander Collection,Tuesday,November,"Action, Fantasy, Science Fiction","Christopher Lambert, Mario Van Peebles, Deborah Kara Unger, Mako, Martin Neufeld, Daniel Do, Michael Jayston, Louis Bertignac",Andrew Morahan
0.0,2758,en,94.000000,1993-11-19,48919043.0,Released,Addams Family Values,6.5,537.0,1993,0.0,Addams Family Collection,Friday,November,"Comedy, Family, Fantasy","RaÃºl JuliÃ¡, Anjelica Huston, Christopher Lloyd, Christina Ricci, Joan Cusack, Carel Struycken, Harriet Sansom Harris, Julie Halston, Carol Kane, Barry Sonnenfeld, Jimmy Workman, Peter MacNicol, Christine Baranski, Mercedes McNab, Sam McMurray, Nathan Lane, David Hyde Pierce, Tony Shalhoub, Peter Graves, Cynthia Nixon, John Franklin, David Krumholtz, Ian Abercrombie",Barry Sonnenfeld
0.0,9409,en,105.000000,1993-07-22,0.0,Released,Another Stakeout,4.9,58.0,1993,0.0,Stakeout Collection,Thursday,July,"Action, Comedy","Richard Dreyfuss, Emilio Estevez, Rosie O'Donnell, Dennis Farina, Miguel Ferrer, Cathy Moriarty, Marcia Strassman, Dan Lauria, Madeleine Stowe",John Badham
50000000.0,306,en,104.000000,1994-05-24,119208989.0,Released,Beverly Hills Cop III,5.5,445.0,1994,2.38,Beverly Hills Cop Collection,Tuesday,May,"Action, Comedy, Crime","Eddie Murphy, Judge Reinhold, HÃ©ctor Elizondo, Gilbert R. Hill, Timothy Carhart, Bronson Pinchot, Stephen McHattie, Theresa Randle, John Saxon, Jon Tenney, Joey Travolta, Eugene Collier, Jimmy Ortega, Ousaun Elam, Ray Lykins, Tim Gilbert, Julie Strain, Heather Elizabeth Parkhurst, Joe Dante, Ray Harryhausen, Arthur Hiller, George Lucas, Peter Medak",John Landis
0.0,11310,en,116.000000,1994-06-10,0.0,Released,City Slickers II: The Legend of Curly's Gold,4.9,103.0,1994,0.0,City Slickers Collection,Friday,June,"Action, Comedy, Drama, Western","Billy Crystal, Daniel Stern, Jon Lovitz, Jack Palance, Patricia Wettig, Pruitt Taylor Vince, Bill McKinney, Lindsay Crystal, Beth Grant, Bob Balaban, Noble Willingham, David Paymer, Josh Mostel, Alan Charof",Paul Weiland
0.0,24257,en,109.000000,1994-06-03,0.0,Released,The Endless Summer 2,7.1,12.0,1994,0.0,The Endless Summer Collection,Friday,June,Documentary,,Bruce Brown
20000000.0,1634,en,112.000000,1993-07-16,153698625.0,Released,Free Willy,6.0,429.0,1993,7.68,Free Willy Collection,Friday,July,"Family, Adventure","Jason James Richter, Lori Petty, August Schellenberg, Michael Madsen, Jayne Atkinson, Michael Ironside, Richard Riehle, Mykelti Williamson, Michael Bacall, Danielle Harris, Isaiah Malone, Betsy Toll, Rob Sample, Merrilyn Jones, Mickey Gaines",Simon Wincer
44000000.0,5503,en,130.000000,1993-08-06,368875760.0,Released,The Fugitive,7.2,1240.0,1993,8.38,The Fugitive / U.S. Marshals Collection,Friday,August,"Adventure, Action, Thriller, Crime, Mystery","Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore, Joe Pantoliano, Andreas Katsulas, Jeroen KrabbÃ©, Daniel Roebuck, L. Scott Caldwell, Ron Dean, Joseph F. Kosala, Tom Wood, Dick Cusack, Richard Riehle, Andy Romano, Nick Searcy, Miguel Nino, John Drummond, David Darlow, Jane Lynch, Neil Flynn, Kevin Crowley, Mark D. Espinoza, Gene Barge, Joe Guzaldo, Nicholas Kusenko, Joan Kohn, Joe Guastaferro, Thom Vernon, Ken Moreno, Eddie Bo Smith Jr., Frank Ray Perilli, Pancho Demmings, Jim Wilkey, Danny Goldring, Michael James, Michael Skewes, Cody Glenn, Cynthia Baker, Johnny Lee Davenport, Mike Bacarella, Bill Cusack, Tighe Barry, Afram Bill Williams, Noelle Bou-Sliman, Greg Hollimon, Cheryl Lynn Bruce, Ann Whitney, Turk Muller, Eugene F. Crededio, Pam Zekman, David Pasquesi, Dru Anne Carlson, Kirsten Nelson, Juan RamÃ­rez, Allen Hamilton, Lester Holt, Suzy Brack, Darren W. Conrad, Kevin Mukherji, Sal Richards, John-Clay Scott",Andrew Davis
18000000.0,2019,en,97.000000,1993-08-20,74189677.0,Released,Hard Target,6.1,237.0,1993,4.12,Hard Target Collection,Friday,August,"Action, Adventure, Crime, Thriller","Jean-Claude Van Damme, Arnold Vosloo, Lance Henriksen, Yancy Butler, Sven-Ole Thorsen, Wilford Brimley, Ted Raimi, Kasi Lemmons, Willie C. Carpenter, Eliott Keener, Chuck Pfarrer, Robert Apisa, Douglas Forsythe Rye, Mike Leinert, Lenore Banks, Barbara Tasker",John Woo
25000000.0,9255,en,86.000000,1993-05-21,133752825.0,Released,Hot Shots! Part Deux,6.2,463.0,1993,5.35,Hot Shots! Collection,Friday,May,"Action, Comedy, War","Charlie Sheen, Lloyd Bridges, Valeria Golino, Richard Crenna, Rowan Atkinson, Miguel Ferrer, Brenda Bakke, Jerry Haleva, David Wohl, Mitchell Ryan, Michael Colyar, Ryan Stiles, Rosemary Johnston",Jim Abrahams
0.0,16097,en,100.000000,1994-01-01,0.0,Released,House Party 3,4.6,11.0,1994,0.0,House Party Collection,Saturday,January,Comedy,"Bernie Mac, Chris Tucker, Christopher Reid, Christopher Martin, Angela Means, Tisha Campbell-Martin, Khandi Alexander, David Edwards, Marques Houston, Young Rome, Rozonda ""Chilli"" Thomas, Lisa 'Left Eye' Lopes, Tionne 'T-Boz' Watkins",Eric Meza
63000000.0,329,en,127.000000,1993-06-11,920100000.0,Released,Jurassic Park,7.6,4956.0,1993,14.6,Jurassic Park Collection,Friday,June,"Adventure, Science Fiction","Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck, Martin Ferrero, BD Wong, Joseph Mazzello, Ariana Richards, Samuel L. Jackson, Wayne Knight, Gerald R. Molen, Miguel Sandoval, Cameron Thor, Christopher John Fields, Whit Hertford, Dean Cundey, Jophery C. Brown, Tom Mishler, Greg Burson, Adrian Escober, Richard Kiley, Brad M. Bucklin, Laura Burnett, Gary Rodriguez, Brian Smrz, Robert 'Bobby Z' Zajonc",Steven Spielberg
12000000.0,11231,en,107.000000,1994-07-18,15826984.0,Released,The Next Karate Kid,4.8,202.0,1994,1.32,The Karate Kid Collection,Monday,July,Adventure,"Pat Morita, Hilary Swank, Michael Ironside, Constance Towers, Chris Conrad, Arsenio 'Sonny' Trinidad, Michael Cavalieri, Walton Goggins, Jim Ishida, Rodney Kageyama, Seth Sakai, Eugene Boles, Keena Keel, Tom O'Brien, Thomas Downey",Christopher Cain
22000000.0,5550,en,104.000000,1993-04-17,10696210.0,Released,RoboCop 3,4.2,309.0,1993,0.49,RoboCop Collection,Saturday,April,"Action, Adventure, Crime, Science Fiction, Thriller","Robert John Burke, Nancy Allen, Mario Machado, Jodi Long, John Posey, Mako, Rip Torn, Bruce Locke, John Castle, Edith Ivey, Remy Ryan, Bradley Whitford, S.D. Nemeth, Stephen Root, CCH Pounder, Robert DoQui, Jeff Garlin, James Lorinz, Jill Hennessy, Curtis Taylor, Felton Perry, Shane Black",Fred Dekker
0.0,11236,en,102.000000,1993-08-13,0.0,Released,The Secret Garden,7.1,232.0,1993,0.0,The Secret Garden Collection,Friday,August,"Drama, Family, Fantasy","Kate Maberly, Heydon Prowse, Andrew Knott, Maggie Smith, IrÃ¨ne Jacob, Laura Crossley, John Lynch, Walter Sparrow, Frank Baker, Valerie Hill, Andrea Pickering, Peter Moreton, Arthur Spreckley, Colin Bruce, Parsan Singh, Eileen Page, David Stoll, Tabatha Allen",Agnieszka Holland
25000000.0,8850,en,108.000000,1994-07-01,48063435.0,Released,The Shadow,5.4,140.0,1994,1.92,The Shadow Collection,Friday,July,"Adventure, Fantasy, Action, Thriller, Science Fiction","Alec Baldwin, John Lone, Penelope Ann Miller, Peter Boyle, Ian McKellen, Tim Curry, Jonathan Winters, Sab Shimono, Brady Tsurutani, James Hong, Joseph Maher, John Kapelos, Max Wright, Aaron Lustig, Ethan Phillips, Larry Hankin, Larry Joshua, Al Leong, Gerald Okamura, Abraham Benrubi, Steve Hytner, Patrick Fischler, Lily Mariye, Garret Sato",Russell Mulcahy
28000000.0,78,en,117.000000,1982-06-25,33139618.0,Released,Blade Runner,7.9,3833.0,1982,1.18,Blade Runner Collection,Friday,June,"Science Fiction, Drama, Thriller","Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos, M. Emmet Walsh, Daryl Hannah, William Sanderson, Brion James, Joe Turkel, Joanna Cassidy, James Hong, Morgan Paull, Kevin Thompson, John Edward Allen, Hy Pyke, Kimiko Hiroshige, Bob Okazaki, Carolyn DeMirjian, Ben Astar, Judith Burnett, Leo Gorcey Jr., Dawna Lee Heising, Sharon Hesky, Kelly Hine, Tom Hutchinson, Charles Knapp, Rose Mascari, JirÃ´ Okazaki, Steve Pope, Robert Reiter, Alexis Rhee",Ridley Scott
0.0,9066,en,84.000000,1995-02-16,0.0,Released,The Brady Bunch Movie,5.9,87.0,1995,0.0,The Brady Bunch Collection,Thursday,February,Comedy,"Shelley Long, Gary Cole, Christine Taylor, Christopher Daniel Barnes, Jennifer Elise Cox, Paul Sutera, Olivia Hack, Jesse Lee Soffer, Henriette Mantel, David Graf, Florence Henderson, Jack Noseworthy, Megan Ward, Jean Smart, Michael McKean, Alanna Ubach, Shane Conrad, Marissa Ribisi, R.D. Robb, RuPaul, Keone Young, Tamara Mello",Betty Thomas
18000000.0,771,en,103.000000,1990-11-09,476684675.0,Released,Home Alone,7.1,2487.0,1990,26.48,Home Alone Collection,Friday,November,"Comedy, Family","Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Catherine O'Hara, Roberts Blossom, Devin Ratray, Michael C. Maronna, Hillary Wolf, Angela Goethals, Gerry Bamman, Terrie Snell, Jedidiah Cohen, Senta Moses, Daiana Campeanu, Kieran Culkin, Anna Slotky, Kristin Minter, John Candy, Ralph Foody, Larry Hankin, Ken Hudson Campbell, Hope Davis, Billie Bird, Bill Erwin, Jeffrey Wiseman, Virginia Smith, Ray Toler, Clarke Devereux, Dan Charles Zukoski, Matt Doherty",Chris Columbus
28000000.0,812,en,90.000000,1992-11-25,504050219.0,Released,Aladdin,7.4,3495.0,1992,18.0,Aladdin Collection,Wednesday,November,"Animation, Family, Comedy, Adventure, Fantasy, Romance","Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman, Frank Welker, Gilbert Gottfried, Douglas Seale, Charlie Adler, Corey Burton, Jim Cummings, Jack Angel, Philip L. Clarke, Jennifer Darling, Jerry Houser, Sherry Lynn, Mickie McGowan, Patrick Pinney, Phil Proctor, Debi Derryberry, Vera Lockwood, Bruce Adler, Brad Kane, Lea Salonga, Hal Smith","Ron Clements, John Musker"
100000000.0,280,en,137.000000,1991-07-01,520000000.0,Released,Terminator 2: Judgment Day,7.7,4274.0,1991,5.2,The Terminator Collection,Monday,July,"Action, Thriller, Science Fiction","Arnold Schwarzenegger, Linda Hamilton, Robert Patrick, Edward Furlong, Michael Edwards, Joe Morton, Earl Boen, Jenette Goldstein, Xander Berkeley, S. Epatha Merkerson, Castulo Guerra, Danny Cooksey, Sven-Ole Thorsen, DeVaughn Nixon, Ken Gibbel, Robert Winley, Pete Schrum, Don Lake, Richard Vidan, Jim Palmer, Don Stanton, Dan Stanton, Colin Patrick Lynch, Nikki Cox, Tony Simotes, Abdul Salaam El Razzac, Mike Muscat, Dean Norris, Charles A. Tamburro, Terrence Evans, Denney Pierce, Mark Christopher Lawrence, Van Ling, Gerard G. Williams, Martin DeLuca, Scott Shaw, Joel Kramer, Richard Ruskin, Randy Walker, William Wisher Jr., Nancy Fish, Dalton Hamilton",James Cameron
35000000.0,268,en,126.000000,1989-06-23,411348924.0,Released,Batman,7.0,2145.0,1989,11.75,Batman Collection,Friday,June,"Fantasy, Action","Jack Nicholson, Michael Keaton, Kim Basinger, Michael Gough, Pat Hingle, Billy Dee Williams, Jack Palance, Jerry Hall, Tracey Walter, Lee Wallace, William Hootkins, Edwin Craig, Robert Wuhl, Vincent Wong, Richard Strange, Christopher Fairbank, Richard Durden, Sam Douglas, Steve Plytas",Tim Burton
19000000.0,274,en,119.000000,1991-02-01,272742922.0,Released,The Silence of the Lambs,8.1,4549.0,1991,14.35,The Hannibal Lecter Anthology,Friday,February,"Crime, Drama, Thriller","Jodie Foster, Anthony Hopkins, Scott Glenn, Ted Levine, Anthony Heald, Brooke Smith, Diane Baker, Kasi Lemmons, Frankie Faison, Tracey Walter, Charles Napier, Danny Darst, Alex Coleman, Dan Butler, Paul Lazar, Ron Vawter, Roger Corman, Lawrence A. Bonney, Lawrence T. Wrentz, Don Brockett, Frank Seals Jr., Stuart Rudin, Masha Skorobogatov, Jeffrie Lane, Leib Lensky, George 'Red' Schwartz, Jim Roche, James B. Howard, Bill Miller, Chuck Aber, Gene Borkan, Pat McNamara, Kenneth Utt, Darla, Adelle Lutz, Obba BabatundÃ©, George Michael, Jim Dratfield, Stanton-Miranda, Rebecca Saxon, Cynthia Ettinger, Brent Hinkley, Steve Wyatt, David Early, Andre B. Blake, Bill Dalzell, Chris Isaak, Daniel von Bargen, Tommy Lafitte, Josh Broder, Buzz Kilman, Harry Northup, Lauren Roselli, Maria Skorobogatov, Lamont Arnold, John Hall, Ted Monte, George A. Romero, John W. Iwanonkiw, Philip Ettington",Jonathan Demme
25000000.0,10020,en,84.000000,1991-11-13,377350553.0,Released,Beauty and the Beast,7.5,3029.0,1991,15.09,Beauty and the Beast Collection,Wednesday,November,"Romance, Family, Animation, Fantasy, Music","Paige O'Hara, Robby Benson, Richard White, Jerry Orbach, David Ogden Stiers, Angela Lansbury, Rex Everhart, Jesse Corti, Bradley Pierce, Hal Smith, Jo Anne Worley, Mary Kay Bergman, Kath Soucie, Alvin Epstein, Tony Jay, Brian Cummings, Alec Murphy, Kimmy Robertson, Frank Welker, Alex Murphy, David Ogden Stiers","Gary Trousdale, Kirk Wise"
0.0,10824,en,93.000000,1995-03-17,13940383.0,Released,Candyman: Farewell to the Flesh,5.0,64.0,1995,0.0,Candyman Collection,Friday,March,Horror,"Tony Todd, Kelly Rowan, William O'Leary, Bill Nunn, David Gianopoulos, Matt Clark, Timothy Carhart, Veronica Cartwright, Fay Hauser, Joshua Gibran Mayweather, Caroline Barclay, Michael Bergeron, Brianna Blanchard, Clotiel Bordeltier",Bill Condon
0.0,25059,en,89.000000,1996-03-08,32709423.0,Released,Homeward Bound II: Lost in San Francisco,6.0,105.0,1996,0.0,Homeward Bound Collection,Friday,March,"Adventure, Comedy, Drama, Family","Michael J. Fox, Sally Field, Ralph Waite, Robert Hays, Kim Greist, Michael Bell, Tisha Campbell-Martin, Al Michaels, Tommy Lasorda, Bob Uecker, Tress MacNeille, Jon Polito, Adam Goldberg, Sinbad, Carla Gugino, Stephen Tobolowsky, Michael Rispoli, Will Sasso, Tom Wagner",David R. Ellis
9300000.0,11827,en,90.000000,1981-08-07,0.0,Released,Heavy Metal,6.3,150.0,1981,0.0,Heavy Metal Collection,Friday,August,"Animation, Science Fiction","Rodger Bumpass, Jackie Burroughs, Joe Flaherty, Harold Ramis, John Candy, Don Francks, Caroline Semple, Richard Romanus, Susan Roman, Harvey Atkin, Al Waxman, Marilyn Lightstone, Glenis Wootton Gross, Eugene Levy, John Vernon, George Touliatos, August Schellenberg, Vlasta VrÃ¡na, Alice Playten",Gerald Potterton
4000000.0,8766,en,86.000000,1996-03-08,16675000.0,Released,Hellraiser: Bloodline,4.9,111.0,1996,4.17,Hellraiser Collection,Friday,March,"Horror, Thriller, Science Fiction","Bruce Ramsay, Valentina Vargas, Charlotte Chatton, Adam Scott, Kim Myers, Mickey Cottrell, Louis Turenne, Courtland Mead, Louis Mustillo, Jody St. Michael, Paul Perri, Pat Skipper, Christine Harnos, Wren T. Brown, Michael Polish, Doug Bradley, Mark Polish, Tom Dugan","Kevin Yagher, Joe Chappelle"
0.0,19042,en,82.000000,1996-03-29,8620678.0,Released,All Dogs Go to Heaven 2,5.0,50.0,1996,0.0,All Dogs Go to Heaven Collection,Friday,March,"Romance, Animation, Family, Adventure, Fantasy","Ernest Borgnine, Bebe Neuwirth, Charlie Sheen, Hamilton Camp, Steve Mackall, Dan Castellaneta, Dom DeLuise, Tony Jay, Jim Cummings, Wallace Shawn, Sheena Easton, George Hearn, Adam Wylie, Kevin Michael Richardson, Pat Corley","Paul Sabella, Larry Leker"
80000000.0,954,en,110.000000,1996-05-22,457696359.0,Released,Mission: Impossible,6.7,2677.0,1996,5.72,Mission: Impossible Collection,Wednesday,May,"Adventure, Action, Thriller","Tom Cruise, Jon Voight, Emmanuelle BÃ©art, Henry Czerny, Jean Reno, Ving Rhames, Kristin Scott Thomas, Vanessa Redgrave, Dale Dye, Marcel IureÈ, Ion Caramitru, Ingeborga Dapkunaite, Valentina Yakunina, Marek VaÅ¡ut, Nathan Osgood, Emilio Estevez, Michael Rogers, Keith Campbell, John McLaughlin, Karel DobrÃ½, Andreas Wisniewski, Ricco Ross, Mark Houghton, Annabel Mullion, Garrick Hagon, Olegar Fedoro, David Schneider, Helen Lindsay, John Knoll, Rolf Saxon",Brian De Palma
57000000.0,8840,en,103.000000,1996-05-31,115267375.0,Released,DragonHeart,6.4,553.0,1996,2.02,DragonHeart Collection,Friday,May,Fantasy,"Dennis Quaid, David Thewlis, Pete Postlethwaite, Dina Meyer, Julie Christie, Sean Connery, John Gielgud, Lee Oakes, Brian Thompson, Jason Isaacs, Wolf Christian, Terry O'Neill, Eva VejmÄlkovÃ¡, Milan BahÃºl, Peter Hric, Sandra Kovacicova, Kyle Cohen, Thom Baker",Rob Cohen
0.0,25087,en,90.000000,1996-03-01,684351.0,Released,Bloodsport II,5.2,23.0,1996,0.0,Bloodsport Collection,Friday,March,"Action, Thriller","Daniel Bernhardt, Pat Morita, Donald Gibb, James Hong, Lori Lynn Dickerson, Philip Tan, Ong Soo Han",Alan Mehrez
0.0,20762,en,114.000000,1996-04-19,0.0,Released,The Substitute,5.8,60.0,1996,0.0,The Substitute Collection,Friday,April,"Action, Thriller","Tom Berenger, Raymond Cruz, Marc Anthony, William Forsythe, Luis GuzmÃ¡n, Diane Venora, Ernie Hudson, Richard Brooks, Glenn Plummer, Cliff De Young, Peggy Pope, Willis Sparks",Robert Mandel
